candidate,candidate_source,hypothesis,trial_index,run_id,benchmark,options,returncode,success,timed_out,error,fault_coverage,test_patterns,test_patterns_before_compaction,test_patterns_after_compaction,collapsed_faults,redundant_faults,aborted_faults,backtrackings,runtime_seconds,fault_ordering_mode,fault_history_profile,adaptive_phase2_enabled,adaptive_phase2_profile_faults,adaptive_phase2_attempted_faults,adaptive_phase2_skipped_faults,fault_trace_attempts,generated_patterns_traced,faults_dropped_per_generated_pattern_mean,extra_drops_per_generated_pattern_mean,max_pattern_extra_drops,adaptive_compaction_enabled,adaptive_shuffle_limit,adaptive_compaction_stopped_early,adaptive_compaction_min_benefit,score,raw_score,passes_constraints,constraint_reason,run_dir,fault_trace_path,pattern_trace_path,drop_trace_path
history_adaptive_phase2_c1,adaptive_phase2,Combine adaptive phase-2 FAN budgeting with the current runtime-first compaction setting.,2,20260616-160557_candidate_history_adaptive_phase2_c1_trial2_DMAtc_bfb7bf50,DMAtc.bench,"[""-c"", ""1"", ""-O"", ""history"", ""-F"", ""/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/profiles/adaptive_phase2/DMAtc_fault_profile.json""]",0,True,False,,94.562,10751,10812,10751,77788,2011,2219,16455,29.233,history,DMAtc_fault_profile.json,True,572,571,1671,17284,10812,6.8033666296707365,5.8033666296707365,14685,True,1,False,1.0,-15.871300000000009,-15.871300000000009,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160557_candidate_history_adaptive_phase2_c1_trial2_DMAtc_bfb7bf50,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160557_candidate_history_adaptive_phase2_c1_trial2_DMAtc_bfb7bf50/DMAtc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160557_candidate_history_adaptive_phase2_c1_trial2_DMAtc_bfb7bf50/DMAtc.test.patterntrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160557_candidate_history_adaptive_phase2_c1_trial2_DMAtc_bfb7bf50/DMAtc.test.droptrace.csv
history_adaptive_phase2_c1,adaptive_phase2,Combine adaptive phase-2 FAN budgeting with the current runtime-first compaction setting.,3,20260616-160614_candidate_history_adaptive_phase2_c1_trial3_DMAtc_f5fbae80,DMAtc.bench,"[""-c"", ""1"", ""-O"", ""history"", ""-F"", ""/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/profiles/adaptive_phase2/DMAtc_fault_profile.json""]",0,True,False,,94.562,10754,10812,10754,77788,2011,2219,16455,28.033,history,DMAtc_fault_profile.json,True,572,571,1671,17284,10812,6.8033666296707365,5.8033666296707365,14685,True,1,False,1.0,-15.781300000000009,-15.781300000000009,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160614_candidate_history_adaptive_phase2_c1_trial3_DMAtc_f5fbae80,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160614_candidate_history_adaptive_phase2_c1_trial3_DMAtc_f5fbae80/DMAtc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160614_candidate_history_adaptive_phase2_c1_trial3_DMAtc_f5fbae80/DMAtc.test.patterntrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160614_candidate_history_adaptive_phase2_c1_trial3_DMAtc_f5fbae80/DMAtc.test.droptrace.csv
global_phase2_b10_reference,adaptive_phase2,Reference global phase-2 budget to compare fixed -B against adaptive per-fault budgeting.,1,20260616-160631_candidate_global_phase2_b10_reference_trial1_pcitc_1a8ccfad,pcitc.bench,"[""-B"", ""10""]",0,True,False,,99.826,5978,7069,5978,75768,131,1,145,11.783,default,,True,0,0,0,7206,7069,10.699674635733484,9.699674635733484,17505,True,1,True,1.0,38.86769999999999,38.86769999999999,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160631_candidate_global_phase2_b10_reference_trial1_pcitc_1a8ccfad,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160631_candidate_global_phase2_b10_reference_trial1_pcitc_1a8ccfad/pcitc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160631_candidate_global_phase2_b10_reference_trial1_pcitc_1a8ccfad/pcitc.test.patterntrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160631_candidate_global_phase2_b10_reference_trial1_pcitc_1a8ccfad/pcitc.test.droptrace.csv
global_phase2_b10_reference,adaptive_phase2,Reference global phase-2 budget to compare fixed -B against adaptive per-fault budgeting.,2,20260616-160638_candidate_global_phase2_b10_reference_trial2_pcitc_07e818ca,pcitc.bench,"[""-B"", ""10""]",0,True,False,,99.826,5966,7069,5966,75768,131,1,145,12.167,default,,True,0,0,0,7206,7069,10.699674635733484,9.699674635733484,17505,True,1,True,1.0,38.94929999999999,38.94929999999999,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160638_candidate_global_phase2_b10_reference_trial2_pcitc_07e818ca,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160638_candidate_global_phase2_b10_reference_trial2_pcitc_07e818ca/pcitc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160638_candidate_global_phase2_b10_reference_trial2_pcitc_07e818ca/pcitc.test.patterntrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160638_candidate_global_phase2_b10_reference_trial2_pcitc_07e818ca/pcitc.test.droptrace.csv
global_phase2_b10_reference,adaptive_phase2,Reference global phase-2 budget to compare fixed -B against adaptive per-fault budgeting.,3,20260616-160646_candidate_global_phase2_b10_reference_trial3_pcitc_8da90fac,pcitc.bench,"[""-B"", ""10""]",0,True,False,,99.826,5967,7069,5967,75768,131,1,145,11.85,default,,True,0,0,0,7206,7069,10.699674635733484,9.699674635733484,17505,True,1,True,1.0,38.97099999999999,38.97099999999999,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160646_candidate_global_phase2_b10_reference_trial3_pcitc_8da90fac,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160646_candidate_global_phase2_b10_reference_trial3_pcitc_8da90fac/pcitc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160646_candidate_global_phase2_b10_reference_trial3_pcitc_8da90fac/pcitc.test.patterntrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160646_candidate_global_phase2_b10_reference_trial3_pcitc_8da90fac/pcitc.test.droptrace.csv
global_phase2_b10_reference,adaptive_phase2,Reference global phase-2 budget to compare fixed -B against adaptive per-fault budgeting.,1,20260616-160653_candidate_global_phase2_b10_reference_trial1_destc_37e05dd5,destc.bench,"[""-B"", ""10""]",0,True,False,,100.0,391,477,391,295215,0,0,1,13.35,default,,True,0,0,0,477,477,618.8993710691824,617.8993710691824,74190,True,1,True,1.0,94.75500000000001,94.75500000000001,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160653_candidate_global_phase2_b10_reference_trial1_destc_37e05dd5,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160653_candidate_global_phase2_b10_reference_trial1_destc_37e05dd5/destc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160653_candidate_global_phase2_b10_reference_trial1_destc_37e05dd5/destc.test.patterntrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160653_candidate_global_phase2_b10_reference_trial1_destc_37e05dd5/destc.test.droptrace.csv
global_phase2_b10_reference,adaptive_phase2,Reference global phase-2 budget to compare fixed -B against adaptive per-fault budgeting.,2,20260616-160701_candidate_global_phase2_b10_reference_trial2_destc_0180c57e,destc.bench,"[""-B"", ""10""]",0,True,False,,100.0,391,477,391,295215,0,0,1,13.633,default,,True,0,0,0,477,477,618.8993710691824,617.8993710691824,74190,True,1,True,1.0,94.72670000000001,94.72670000000001,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160701_candidate_global_phase2_b10_reference_trial2_destc_0180c57e,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160701_candidate_global_phase2_b10_reference_trial2_destc_0180c57e/destc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160701_candidate_global_phase2_b10_reference_trial2_destc_0180c57e/destc.test.patterntrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160701_candidate_global_phase2_b10_reference_trial2_destc_0180c57e/destc.test.droptrace.csv
global_phase2_b10_reference,adaptive_phase2,Reference global phase-2 budget to compare fixed -B against adaptive per-fault budgeting.,3,20260616-160709_candidate_global_phase2_b10_reference_trial3_destc_bbac2aa4,destc.bench,"[""-B"", ""10""]",0,True,False,,100.0,393,477,393,295215,0,0,1,13.383,default,,True,0,0,0,477,477,618.8993710691824,617.8993710691824,74190,True,1,True,1.0,94.73169999999999,94.73169999999999,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160709_candidate_global_phase2_b10_reference_trial3_destc_bbac2aa4,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160709_candidate_global_phase2_b10_reference_trial3_destc_bbac2aa4/destc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160709_candidate_global_phase2_b10_reference_trial3_destc_bbac2aa4/destc.test.patterntrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160709_candidate_global_phase2_b10_reference_trial3_destc_bbac2aa4/destc.test.droptrace.csv
global_phase2_b10_reference,adaptive_phase2,Reference global phase-2 budget to compare fixed -B against adaptive per-fault budgeting.,1,20260616-160717_candidate_global_phase2_b10_reference_trial1_DMAtc_236901da,DMAtc.bench,"[""-B"", ""10""]",0,True,False,,94.562,10808,12557,10808,77788,2071,2159,48209,40.283,default,,True,0,0,0,18956,12557,5.857927849008521,4.857927849008521,14685,True,1,True,1.0,-17.546300000000002,-17.546300000000002,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160717_candidate_global_phase2_b10_reference_trial1_DMAtc_236901da,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160717_candidate_global_phase2_b10_reference_trial1_DMAtc_236901da/DMAtc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160717_candidate_global_phase2_b10_reference_trial1_DMAtc_236901da/DMAtc.test.patterntrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160717_candidate_global_phase2_b10_reference_trial1_DMAtc_236901da/DMAtc.test.droptrace.csv
global_phase2_b10_reference,adaptive_phase2,Reference global phase-2 budget to compare fixed -B against adaptive per-fault budgeting.,2,20260616-160742_candidate_global_phase2_b10_reference_trial2_DMAtc_b265e32f,DMAtc.bench,"[""-B"", ""10""]",0,True,False,,94.562,10830,12557,10830,77788,2071,2159,48209,40.75,default,,True,0,0,0,18956,12557,5.857927849008521,4.857927849008521,14685,True,1,True,1.0,-17.813,-17.813,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160742_candidate_global_phase2_b10_reference_trial2_DMAtc_b265e32f,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160742_candidate_global_phase2_b10_reference_trial2_DMAtc_b265e32f/DMAtc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160742_candidate_global_phase2_b10_reference_trial2_DMAtc_b265e32f/DMAtc.test.patterntrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160742_candidate_global_phase2_b10_reference_trial2_DMAtc_b265e32f/DMAtc.test.droptrace.csv
global_phase2_b10_reference,adaptive_phase2,Reference global phase-2 budget to compare fixed -B against adaptive per-fault budgeting.,3,20260616-160806_candidate_global_phase2_b10_reference_trial3_DMAtc_cab58a1d,DMAtc.bench,"[""-B"", ""10""]",0,True,False,,94.562,10814,12557,10814,77788,2071,2159,48209,41.083,default,,True,0,0,0,18956,12557,5.857927849008521,4.857927849008521,14685,True,1,True,1.0,-17.686300000000003,-17.686300000000003,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160806_candidate_global_phase2_b10_reference_trial3_DMAtc_cab58a1d,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160806_candidate_global_phase2_b10_reference_trial3_DMAtc_cab58a1d/DMAtc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160806_candidate_global_phase2_b10_reference_trial3_DMAtc_cab58a1d/DMAtc.test.patterntrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160806_candidate_global_phase2_b10_reference_trial3_DMAtc_cab58a1d/DMAtc.test.droptrace.csv
global_phase2_b20_reference,adaptive_phase2,Reference deeper global phase-2 budget for coverage/runtime tradeoff comparison.,1,20260616-160831_candidate_global_phase2_b20_reference_trial1_pcitc_1020e958,pcitc.bench,"[""-B"", ""20""]",0,True,False,,99.826,5968,7069,5968,75768,131,1,155,11.967,default,,True,0,0,0,7206,7069,10.699674635733484,9.699674635733484,17505,True,1,True,1.0,38.949299999999994,38.949299999999994,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160831_candidate_global_phase2_b20_reference_trial1_pcitc_1020e958,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160831_candidate_global_phase2_b20_reference_trial1_pcitc_1020e958/pcitc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160831_candidate_global_phase2_b20_reference_trial1_pcitc_1020e958/pcitc.test.patterntrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160831_candidate_global_phase2_b20_reference_trial1_pcitc_1020e958/pcitc.test.droptrace.csv
global_phase2_b20_reference,adaptive_phase2,Reference deeper global phase-2 budget for coverage/runtime tradeoff comparison.,2,20260616-160838_candidate_global_phase2_b20_reference_trial2_pcitc_de4f14d0,pcitc.bench,"[""-B"", ""20""]",0,True,False,,99.826,5971,7069,5971,75768,131,1,155,12.017,default,,True,0,0,0,7206,7069,10.699674635733484,9.699674635733484,17505,True,1,True,1.0,38.91429999999999,38.91429999999999,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160838_candidate_global_phase2_b20_reference_trial2_pcitc_de4f14d0,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160838_candidate_global_phase2_b20_reference_trial2_pcitc_de4f14d0/pcitc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160838_candidate_global_phase2_b20_reference_trial2_pcitc_de4f14d0/pcitc.test.patterntrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160838_candidate_global_phase2_b20_reference_trial2_pcitc_de4f14d0/pcitc.test.droptrace.csv
global_phase2_b20_reference,adaptive_phase2,Reference deeper global phase-2 budget for coverage/runtime tradeoff comparison.,3,20260616-160846_candidate_global_phase2_b20_reference_trial3_pcitc_4f97c176,pcitc.bench,"[""-B"", ""20""]",0,True,False,,99.826,5977,7069,5977,75768,131,1,155,12.15,default,,True,0,0,0,7206,7069,10.699674635733484,9.699674635733484,17505,True,1,True,1.0,38.84099999999999,38.84099999999999,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160846_candidate_global_phase2_b20_reference_trial3_pcitc_4f97c176,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160846_candidate_global_phase2_b20_reference_trial3_pcitc_4f97c176/pcitc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160846_candidate_global_phase2_b20_reference_trial3_pcitc_4f97c176/pcitc.test.patterntrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160846_candidate_global_phase2_b20_reference_trial3_pcitc_4f97c176/pcitc.test.droptrace.csv
global_phase2_b20_reference,adaptive_phase2,Reference deeper global phase-2 budget for coverage/runtime tradeoff comparison.,1,20260616-160853_candidate_global_phase2_b20_reference_trial1_destc_759e212b,destc.bench,"[""-B"", ""20""]",0,True,False,,100.0,395,477,395,295215,0,0,1,13.8,default,,True,0,0,0,477,477,618.8993710691824,617.8993710691824,74190,True,1,True,1.0,94.67,94.67,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160853_candidate_global_phase2_b20_reference_trial1_destc_759e212b,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160853_candidate_global_phase2_b20_reference_trial1_destc_759e212b/destc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160853_candidate_global_phase2_b20_reference_trial1_destc_759e212b/destc.test.patterntrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160853_candidate_global_phase2_b20_reference_trial1_destc_759e212b/destc.test.droptrace.csv
global_phase2_b20_reference,adaptive_phase2,Reference deeper global phase-2 budget for coverage/runtime tradeoff comparison.,2,20260616-160901_candidate_global_phase2_b20_reference_trial2_destc_ae7a5165,destc.bench,"[""-B"", ""20""]",0,True,False,,100.0,390,477,390,295215,0,0,1,14.3,default,,True,0,0,0,477,477,618.8993710691824,617.8993710691824,74190,True,1,True,1.0,94.66999999999999,94.66999999999999,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160901_candidate_global_phase2_b20_reference_trial2_destc_ae7a5165,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160901_candidate_global_phase2_b20_reference_trial2_destc_ae7a5165/destc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160901_candidate_global_phase2_b20_reference_trial2_destc_ae7a5165/destc.test.patterntrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160901_candidate_global_phase2_b20_reference_trial2_destc_ae7a5165/destc.test.droptrace.csv
global_phase2_b20_reference,adaptive_phase2,Reference deeper global phase-2 budget for coverage/runtime tradeoff comparison.,3,20260616-160910_candidate_global_phase2_b20_reference_trial3_destc_bc5db9d0,destc.bench,"[""-B"", ""20""]",0,True,False,,100.0,397,477,397,295215,0,0,1,13.7,default,,True,0,0,0,477,477,618.8993710691824,617.8993710691824,74190,True,1,True,1.0,94.66,94.66,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160910_candidate_global_phase2_b20_reference_trial3_destc_bc5db9d0,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160910_candidate_global_phase2_b20_reference_trial3_destc_bc5db9d0/destc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160910_candidate_global_phase2_b20_reference_trial3_destc_bc5db9d0/destc.test.patterntrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160910_candidate_global_phase2_b20_reference_trial3_destc_bc5db9d0/destc.test.droptrace.csv
global_phase2_b20_reference,adaptive_phase2,Reference deeper global phase-2 budget for coverage/runtime tradeoff comparison.,1,20260616-160918_candidate_global_phase2_b20_reference_trial1_DMAtc_a3d10605,DMAtc.bench,"[""-B"", ""20""]",0,True,False,,94.562,10808,12557,10808,77788,2979,1251,65345,45.317,default,,True,0,0,0,18956,12557,5.857927849008521,4.857927849008521,14685,True,1,True,1.0,-18.0497,-18.0497,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160918_candidate_global_phase2_b20_reference_trial1_DMAtc_a3d10605,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160918_candidate_global_phase2_b20_reference_trial1_DMAtc_a3d10605/DMAtc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160918_candidate_global_phase2_b20_reference_trial1_DMAtc_a3d10605/DMAtc.test.patterntrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160918_candidate_global_phase2_b20_reference_trial1_DMAtc_a3d10605/DMAtc.test.droptrace.csv
global_phase2_b20_reference,adaptive_phase2,Reference deeper global phase-2 budget for coverage/runtime tradeoff comparison.,2,20260616-160946_candidate_global_phase2_b20_reference_trial2_DMAtc_4918d431,DMAtc.bench,"[""-B"", ""20""]",0,True,False,,94.562,10808,12557,10808,77788,2979,1251,65345,45.4,default,,True,0,0,0,18956,12557,5.857927849008521,4.857927849008521,14685,True,1,True,1.0,-18.058,-18.058,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160946_candidate_global_phase2_b20_reference_trial2_DMAtc_4918d431,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160946_candidate_global_phase2_b20_reference_trial2_DMAtc_4918d431/DMAtc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160946_candidate_global_phase2_b20_reference_trial2_DMAtc_4918d431/DMAtc.test.patterntrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-160946_candidate_global_phase2_b20_reference_trial2_DMAtc_4918d431/DMAtc.test.droptrace.csv
global_phase2_b20_reference,adaptive_phase2,Reference deeper global phase-2 budget for coverage/runtime tradeoff comparison.,3,20260616-161013_candidate_global_phase2_b20_reference_trial3_DMAtc_c6095e5f,DMAtc.bench,"[""-B"", ""20""]",0,True,False,,94.562,10821,12557,10821,77788,2979,1251,65345,44.583,default,,True,0,0,0,18956,12557,5.857927849008521,4.857927849008521,14685,True,1,True,1.0,-18.10630000000001,-18.10630000000001,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-161013_candidate_global_phase2_b20_reference_trial3_DMAtc_c6095e5f,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-161013_candidate_global_phase2_b20_reference_trial3_DMAtc_c6095e5f/DMAtc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-161013_candidate_global_phase2_b20_reference_trial3_DMAtc_c6095e5f/DMAtc.test.patterntrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260616-161013_candidate_global_phase2_b20_reference_trial3_DMAtc_c6095e5f/DMAtc.test.droptrace.csv
