candidate,candidate_source,hypothesis,trial_index,run_id,benchmark,options,returncode,success,timed_out,error,fault_coverage,test_patterns,test_patterns_before_compaction,test_patterns_after_compaction,collapsed_faults,redundant_faults,aborted_faults,backtrackings,runtime_seconds,fault_ordering_mode,fault_trace_attempts,generated_patterns_traced,faults_dropped_per_generated_pattern_mean,extra_drops_per_generated_pattern_mean,max_pattern_extra_drops,adaptive_compaction_enabled,adaptive_shuffle_limit,adaptive_compaction_stopped_early,adaptive_compaction_min_benefit,score,raw_score,passes_constraints,constraint_reason,run_dir,fault_trace_path,pattern_trace_path
adaptive_c1_ordering_default,fault_ordering,Current best score-balanced compaction setting without explicit fault reordering.,1,20260615-214617_candidate_adaptive_c1_ordering_default_trial1_pcitc_d4d7b4d9,pcitc.bench,"[""-c"", ""1""]",0,True,False,,99.826,5944,7069,5944,75768,131,1,134,12.967,default,7205,7069,10.699674635733484,9.699674635733484,17505,True,1,False,1.0,39.089299999999994,39.089299999999994,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214617_candidate_adaptive_c1_ordering_default_trial1_pcitc_d4d7b4d9,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214617_candidate_adaptive_c1_ordering_default_trial1_pcitc_d4d7b4d9/pcitc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214617_candidate_adaptive_c1_ordering_default_trial1_pcitc_d4d7b4d9/pcitc.test.patterntrace.csv
adaptive_c1_ordering_default,fault_ordering,Current best score-balanced compaction setting without explicit fault reordering.,2,20260615-214624_candidate_adaptive_c1_ordering_default_trial2_pcitc_d2b0d559,pcitc.bench,"[""-c"", ""1""]",0,True,False,,99.826,5945,7069,5945,75768,131,1,134,13.017,default,7205,7069,10.699674635733484,9.699674635733484,17505,True,1,False,1.0,39.074299999999994,39.074299999999994,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214624_candidate_adaptive_c1_ordering_default_trial2_pcitc_d2b0d559,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214624_candidate_adaptive_c1_ordering_default_trial2_pcitc_d2b0d559/pcitc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214624_candidate_adaptive_c1_ordering_default_trial2_pcitc_d2b0d559/pcitc.test.patterntrace.csv
adaptive_c1_ordering_default,fault_ordering,Current best score-balanced compaction setting without explicit fault reordering.,3,20260615-214632_candidate_adaptive_c1_ordering_default_trial3_pcitc_0b2b817e,pcitc.bench,"[""-c"", ""1""]",0,True,False,,99.826,5944,7069,5944,75768,131,1,134,13.3,default,7205,7069,10.699674635733484,9.699674635733484,17505,True,1,False,1.0,39.056,39.056,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214632_candidate_adaptive_c1_ordering_default_trial3_pcitc_0b2b817e,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214632_candidate_adaptive_c1_ordering_default_trial3_pcitc_0b2b817e/pcitc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214632_candidate_adaptive_c1_ordering_default_trial3_pcitc_0b2b817e/pcitc.test.patterntrace.csv
adaptive_c1_ordering_default,fault_ordering,Current best score-balanced compaction setting without explicit fault reordering.,1,20260615-214640_candidate_adaptive_c1_ordering_default_trial1_destc_034bc459,destc.bench,"[""-c"", ""1""]",0,True,False,,100.0,350,477,350,295215,0,0,1,20.083,default,477,477,618.8993710691824,617.8993710691824,74190,True,1,False,1.0,94.4917,94.4917,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214640_candidate_adaptive_c1_ordering_default_trial1_destc_034bc459,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214640_candidate_adaptive_c1_ordering_default_trial1_destc_034bc459/destc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214640_candidate_adaptive_c1_ordering_default_trial1_destc_034bc459/destc.test.patterntrace.csv
adaptive_c1_ordering_default,fault_ordering,Current best score-balanced compaction setting without explicit fault reordering.,2,20260615-214652_candidate_adaptive_c1_ordering_default_trial2_destc_7e306b95,destc.bench,"[""-c"", ""1""]",0,True,False,,100.0,361,477,361,295215,0,0,1,16.883,default,477,477,618.8993710691824,617.8993710691824,74190,True,1,False,1.0,94.7017,94.7017,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214652_candidate_adaptive_c1_ordering_default_trial2_destc_7e306b95,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214652_candidate_adaptive_c1_ordering_default_trial2_destc_7e306b95/destc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214652_candidate_adaptive_c1_ordering_default_trial2_destc_7e306b95/destc.test.patterntrace.csv
adaptive_c1_ordering_default,fault_ordering,Current best score-balanced compaction setting without explicit fault reordering.,3,20260615-214703_candidate_adaptive_c1_ordering_default_trial3_destc_57ff4dc3,destc.bench,"[""-c"", ""1""]",0,True,False,,100.0,362,477,362,295215,0,0,1,16.05,default,477,477,618.8993710691824,617.8993710691824,74190,True,1,False,1.0,94.77499999999999,94.77499999999999,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214703_candidate_adaptive_c1_ordering_default_trial3_destc_57ff4dc3,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214703_candidate_adaptive_c1_ordering_default_trial3_destc_57ff4dc3/destc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214703_candidate_adaptive_c1_ordering_default_trial3_destc_57ff4dc3/destc.test.patterntrace.csv
adaptive_c1_ordering_default,fault_ordering,Current best score-balanced compaction setting without explicit fault reordering.,1,20260615-214712_candidate_adaptive_c1_ordering_default_trial1_DMAtc_b0e6ff1c,DMAtc.bench,"[""-c"", ""1""]",0,True,False,,94.562,10724,12557,10724,77788,2071,2159,24460,36.217,default,16797,12557,5.857927849008521,4.857927849008521,14685,True,1,False,1.0,-16.299700000000012,-16.299700000000012,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214712_candidate_adaptive_c1_ordering_default_trial1_DMAtc_b0e6ff1c,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214712_candidate_adaptive_c1_ordering_default_trial1_DMAtc_b0e6ff1c/DMAtc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214712_candidate_adaptive_c1_ordering_default_trial1_DMAtc_b0e6ff1c/DMAtc.test.patterntrace.csv
adaptive_c1_ordering_default,fault_ordering,Current best score-balanced compaction setting without explicit fault reordering.,2,20260615-214734_candidate_adaptive_c1_ordering_default_trial2_DMAtc_fb447076,DMAtc.bench,"[""-c"", ""1""]",0,True,False,,94.562,10722,12557,10722,77788,2071,2159,24460,38.0,default,16797,12557,5.857927849008521,4.857927849008521,14685,True,1,False,1.0,-16.458000000000002,-16.458000000000002,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214734_candidate_adaptive_c1_ordering_default_trial2_DMAtc_fb447076,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214734_candidate_adaptive_c1_ordering_default_trial2_DMAtc_fb447076/DMAtc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214734_candidate_adaptive_c1_ordering_default_trial2_DMAtc_fb447076/DMAtc.test.patterntrace.csv
adaptive_c1_ordering_default,fault_ordering,Current best score-balanced compaction setting without explicit fault reordering.,3,20260615-214757_candidate_adaptive_c1_ordering_default_trial3_DMAtc_a971e295,DMAtc.bench,"[""-c"", ""1""]",0,True,False,,94.562,10723,12557,10723,77788,2071,2159,24460,36.267,default,16797,12557,5.857927849008521,4.857927849008521,14685,True,1,False,1.0,-16.294700000000006,-16.294700000000006,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214757_candidate_adaptive_c1_ordering_default_trial3_DMAtc_a971e295,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214757_candidate_adaptive_c1_ordering_default_trial3_DMAtc_a971e295/DMAtc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214757_candidate_adaptive_c1_ordering_default_trial3_DMAtc_a971e295/DMAtc.test.patterntrace.csv
adaptive_c1_easy_first,fault_ordering,Combine the current best compaction setting with easy-first fault ordering.,1,20260615-214819_candidate_adaptive_c1_easy_first_trial1_pcitc_49e0d46a,pcitc.bench,"[""-c"", ""1"", ""-O"", ""easy""]",0,True,False,,99.826,5894,8118,5894,75768,131,1,54,14.55,easy,8251,8118,9.317073170731707,8.317073170731707,17505,True,1,False,1.0,39.431,39.431,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214819_candidate_adaptive_c1_easy_first_trial1_pcitc_49e0d46a,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214819_candidate_adaptive_c1_easy_first_trial1_pcitc_49e0d46a/pcitc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214819_candidate_adaptive_c1_easy_first_trial1_pcitc_49e0d46a/pcitc.test.patterntrace.csv
adaptive_c1_easy_first,fault_ordering,Combine the current best compaction setting with easy-first fault ordering.,2,20260615-214828_candidate_adaptive_c1_easy_first_trial2_pcitc_ace17456,pcitc.bench,"[""-c"", ""1"", ""-O"", ""easy""]",0,True,False,,99.826,5896,8118,5896,75768,131,1,54,14.183,easy,8251,8118,9.317073170731707,8.317073170731707,17505,True,1,False,1.0,39.44769999999999,39.44769999999999,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214828_candidate_adaptive_c1_easy_first_trial2_pcitc_ace17456,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214828_candidate_adaptive_c1_easy_first_trial2_pcitc_ace17456/pcitc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214828_candidate_adaptive_c1_easy_first_trial2_pcitc_ace17456/pcitc.test.patterntrace.csv
adaptive_c1_easy_first,fault_ordering,Combine the current best compaction setting with easy-first fault ordering.,3,20260615-214837_candidate_adaptive_c1_easy_first_trial3_pcitc_7809f5e3,pcitc.bench,"[""-c"", ""1"", ""-O"", ""easy""]",0,True,False,,99.826,5894,8118,5894,75768,131,1,54,14.683,easy,8251,8118,9.317073170731707,8.317073170731707,17505,True,1,False,1.0,39.417699999999996,39.417699999999996,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214837_candidate_adaptive_c1_easy_first_trial3_pcitc_7809f5e3,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214837_candidate_adaptive_c1_easy_first_trial3_pcitc_7809f5e3/pcitc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214837_candidate_adaptive_c1_easy_first_trial3_pcitc_7809f5e3/pcitc.test.patterntrace.csv
adaptive_c1_easy_first,fault_ordering,Combine the current best compaction setting with easy-first fault ordering.,1,20260615-214845_candidate_adaptive_c1_easy_first_trial1_destc_8cde5d4d,destc.bench,"[""-c"", ""1"", ""-O"", ""easy""]",0,True,False,,100.0,340,489,340,295215,0,0,14,20.25,easy,489,489,603.7116564417178,602.7116564417178,74190,True,1,False,1.0,94.57499999999999,94.57499999999999,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214845_candidate_adaptive_c1_easy_first_trial1_destc_8cde5d4d,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214845_candidate_adaptive_c1_easy_first_trial1_destc_8cde5d4d/destc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214845_candidate_adaptive_c1_easy_first_trial1_destc_8cde5d4d/destc.test.patterntrace.csv
adaptive_c1_easy_first,fault_ordering,Combine the current best compaction setting with easy-first fault ordering.,2,20260615-214858_candidate_adaptive_c1_easy_first_trial2_destc_8c61743b,destc.bench,"[""-c"", ""1"", ""-O"", ""easy""]",0,True,False,,100.0,355,489,355,295215,0,0,14,16.883,easy,489,489,603.7116564417178,602.7116564417178,74190,True,1,False,1.0,94.7617,94.7617,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214858_candidate_adaptive_c1_easy_first_trial2_destc_8c61743b,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214858_candidate_adaptive_c1_easy_first_trial2_destc_8c61743b/destc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214858_candidate_adaptive_c1_easy_first_trial2_destc_8c61743b/destc.test.patterntrace.csv
adaptive_c1_easy_first,fault_ordering,Combine the current best compaction setting with easy-first fault ordering.,3,20260615-214908_candidate_adaptive_c1_easy_first_trial3_destc_3c91cfcd,destc.bench,"[""-c"", ""1"", ""-O"", ""easy""]",0,True,False,,100.0,349,489,349,295215,0,0,14,18.167,easy,489,489,603.7116564417178,602.7116564417178,74190,True,1,False,1.0,94.69330000000001,94.69330000000001,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214908_candidate_adaptive_c1_easy_first_trial3_destc_3c91cfcd,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214908_candidate_adaptive_c1_easy_first_trial3_destc_3c91cfcd/destc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214908_candidate_adaptive_c1_easy_first_trial3_destc_3c91cfcd/destc.test.patterntrace.csv
adaptive_c1_easy_first,fault_ordering,Combine the current best compaction setting with easy-first fault ordering.,1,20260615-214919_candidate_adaptive_c1_easy_first_trial1_DMAtc_48c87f5f,DMAtc.bench,"[""-c"", ""1"", ""-O"", ""easy""]",0,True,False,,94.567,10803,12690,10803,77788,2071,2155,24622,35.117,easy,16916,12690,5.796847911741529,4.796847911741529,14685,True,1,False,1.0,-16.97470000000001,-16.97470000000001,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214919_candidate_adaptive_c1_easy_first_trial1_DMAtc_48c87f5f,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214919_candidate_adaptive_c1_easy_first_trial1_DMAtc_48c87f5f/DMAtc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214919_candidate_adaptive_c1_easy_first_trial1_DMAtc_48c87f5f/DMAtc.test.patterntrace.csv
adaptive_c1_easy_first,fault_ordering,Combine the current best compaction setting with easy-first fault ordering.,2,20260615-214940_candidate_adaptive_c1_easy_first_trial2_DMAtc_8db7c10f,DMAtc.bench,"[""-c"", ""1"", ""-O"", ""easy""]",0,True,False,,94.567,10799,12690,10799,77788,2071,2155,24622,36.717,easy,16916,12690,5.796847911741529,4.796847911741529,14685,True,1,False,1.0,-17.094700000000017,-17.094700000000017,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214940_candidate_adaptive_c1_easy_first_trial2_DMAtc_8db7c10f,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214940_candidate_adaptive_c1_easy_first_trial2_DMAtc_8db7c10f/DMAtc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214940_candidate_adaptive_c1_easy_first_trial2_DMAtc_8db7c10f/DMAtc.test.patterntrace.csv
adaptive_c1_easy_first,fault_ordering,Combine the current best compaction setting with easy-first fault ordering.,3,20260615-215002_candidate_adaptive_c1_easy_first_trial3_DMAtc_e486f827,DMAtc.bench,"[""-c"", ""1"", ""-O"", ""easy""]",0,True,False,,94.567,10800,12690,10800,77788,2071,2155,24622,38.367,easy,16916,12690,5.796847911741529,4.796847911741529,14685,True,1,False,1.0,-17.269700000000007,-17.269700000000007,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215002_candidate_adaptive_c1_easy_first_trial3_DMAtc_e486f827,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215002_candidate_adaptive_c1_easy_first_trial3_DMAtc_e486f827/DMAtc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215002_candidate_adaptive_c1_easy_first_trial3_DMAtc_e486f827/DMAtc.test.patterntrace.csv
adaptive_c1_stem_first,fault_ordering,Combine the current best compaction setting with stem-first fault ordering.,1,20260615-215025_candidate_adaptive_c1_stem_first_trial1_pcitc_439df563,pcitc.bench,"[""-c"", ""1"", ""-O"", ""stem""]",0,True,False,,99.826,5911,6955,5911,75768,131,1,101,12.583,stem,7089,6955,10.875053918044573,9.875053918044573,17583,True,1,False,1.0,39.457699999999996,39.457699999999996,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215025_candidate_adaptive_c1_stem_first_trial1_pcitc_439df563,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215025_candidate_adaptive_c1_stem_first_trial1_pcitc_439df563/pcitc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215025_candidate_adaptive_c1_stem_first_trial1_pcitc_439df563/pcitc.test.patterntrace.csv
adaptive_c1_stem_first,fault_ordering,Combine the current best compaction setting with stem-first fault ordering.,2,20260615-215033_candidate_adaptive_c1_stem_first_trial2_pcitc_3ae4e76c,pcitc.bench,"[""-c"", ""1"", ""-O"", ""stem""]",0,True,False,,99.826,5910,6955,5910,75768,131,1,101,12.517,stem,7089,6955,10.875053918044573,9.875053918044573,17583,True,1,False,1.0,39.47429999999999,39.47429999999999,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215033_candidate_adaptive_c1_stem_first_trial2_pcitc_3ae4e76c,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215033_candidate_adaptive_c1_stem_first_trial2_pcitc_3ae4e76c/pcitc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215033_candidate_adaptive_c1_stem_first_trial2_pcitc_3ae4e76c/pcitc.test.patterntrace.csv
adaptive_c1_stem_first,fault_ordering,Combine the current best compaction setting with stem-first fault ordering.,3,20260615-215041_candidate_adaptive_c1_stem_first_trial3_pcitc_174f5f2a,pcitc.bench,"[""-c"", ""1"", ""-O"", ""stem""]",0,True,False,,99.826,5909,6955,5909,75768,131,1,101,12.233,stem,7089,6955,10.875053918044573,9.875053918044573,17583,True,1,False,1.0,39.51269999999999,39.51269999999999,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215041_candidate_adaptive_c1_stem_first_trial3_pcitc_174f5f2a,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215041_candidate_adaptive_c1_stem_first_trial3_pcitc_174f5f2a/pcitc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215041_candidate_adaptive_c1_stem_first_trial3_pcitc_174f5f2a/pcitc.test.patterntrace.csv
adaptive_c1_stem_first,fault_ordering,Combine the current best compaction setting with stem-first fault ordering.,1,20260615-215048_candidate_adaptive_c1_stem_first_trial1_destc_a81dd54e,destc.bench,"[""-c"", ""1"", ""-O"", ""stem""]",0,True,False,,100.0,369,485,369,295215,0,0,0,16.15,stem,485,485,608.6907216494845,607.6907216494845,73418,True,1,False,1.0,94.69500000000001,94.69500000000001,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215048_candidate_adaptive_c1_stem_first_trial1_destc_a81dd54e,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215048_candidate_adaptive_c1_stem_first_trial1_destc_a81dd54e/destc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215048_candidate_adaptive_c1_stem_first_trial1_destc_a81dd54e/destc.test.patterntrace.csv
adaptive_c1_stem_first,fault_ordering,Combine the current best compaction setting with stem-first fault ordering.,2,20260615-215058_candidate_adaptive_c1_stem_first_trial2_destc_f5f79c89,destc.bench,"[""-c"", ""1"", ""-O"", ""stem""]",0,True,False,,100.0,358,485,358,295215,0,0,0,18.883,stem,485,485,608.6907216494845,607.6907216494845,73418,True,1,False,1.0,94.5317,94.5317,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215058_candidate_adaptive_c1_stem_first_trial2_destc_f5f79c89,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215058_candidate_adaptive_c1_stem_first_trial2_destc_f5f79c89/destc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215058_candidate_adaptive_c1_stem_first_trial2_destc_f5f79c89/destc.test.patterntrace.csv
adaptive_c1_stem_first,fault_ordering,Combine the current best compaction setting with stem-first fault ordering.,3,20260615-215109_candidate_adaptive_c1_stem_first_trial3_destc_7a9f65c4,destc.bench,"[""-c"", ""1"", ""-O"", ""stem""]",0,True,False,,100.0,351,485,351,295215,0,0,0,19.967,stem,485,485,608.6907216494845,607.6907216494845,73418,True,1,False,1.0,94.49329999999999,94.49329999999999,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215109_candidate_adaptive_c1_stem_first_trial3_destc_7a9f65c4,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215109_candidate_adaptive_c1_stem_first_trial3_destc_7a9f65c4/destc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215109_candidate_adaptive_c1_stem_first_trial3_destc_7a9f65c4/destc.test.patterntrace.csv
adaptive_c1_stem_first,fault_ordering,Combine the current best compaction setting with stem-first fault ordering.,1,20260615-215121_candidate_adaptive_c1_stem_first_trial1_DMAtc_fa103223,DMAtc.bench,"[""-c"", ""1"", ""-O"", ""stem""]",0,True,False,,94.569,10714,12283,10714,77788,2071,2154,24661,35.65,stem,16518,12283,5.989009199706912,4.989009199706912,15060,True,1,False,1.0,-16.136,-16.136,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215121_candidate_adaptive_c1_stem_first_trial1_DMAtc_fa103223,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215121_candidate_adaptive_c1_stem_first_trial1_DMAtc_fa103223/DMAtc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215121_candidate_adaptive_c1_stem_first_trial1_DMAtc_fa103223/DMAtc.test.patterntrace.csv
adaptive_c1_stem_first,fault_ordering,Combine the current best compaction setting with stem-first fault ordering.,2,20260615-215143_candidate_adaptive_c1_stem_first_trial2_DMAtc_6b793b5a,DMAtc.bench,"[""-c"", ""1"", ""-O"", ""stem""]",0,True,False,,94.569,10713,12283,10713,77788,2071,2154,24661,35.9,stem,16518,12283,5.989009199706912,4.989009199706912,15060,True,1,False,1.0,-16.150999999999993,-16.150999999999993,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215143_candidate_adaptive_c1_stem_first_trial2_DMAtc_6b793b5a,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215143_candidate_adaptive_c1_stem_first_trial2_DMAtc_6b793b5a/DMAtc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215143_candidate_adaptive_c1_stem_first_trial2_DMAtc_6b793b5a/DMAtc.test.patterntrace.csv
adaptive_c1_stem_first,fault_ordering,Combine the current best compaction setting with stem-first fault ordering.,3,20260615-215204_candidate_adaptive_c1_stem_first_trial3_DMAtc_646fddeb,DMAtc.bench,"[""-c"", ""1"", ""-O"", ""stem""]",0,True,False,,94.569,10712,12283,10712,77788,2071,2154,24661,36.867,stem,16518,12283,5.989009199706912,4.989009199706912,15060,True,1,False,1.0,-16.237700000000004,-16.237700000000004,True,,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215204_candidate_adaptive_c1_stem_first_trial3_DMAtc_646fddeb,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215204_candidate_adaptive_c1_stem_first_trial3_DMAtc_646fddeb/DMAtc.test.faulttrace.csv,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215204_candidate_adaptive_c1_stem_first_trial3_DMAtc_646fddeb/DMAtc.test.patterntrace.csv
