candidate,benchmark,trial_index,success,timed_out,coverage_below_baseline,candidate_fault_coverage,baseline_fault_coverage,coverage_delta,pattern_delta,pattern_delta_pct,runtime_delta,runtime_delta_pct,score_delta,wins_benchmark,candidate_patterns,baseline_patterns,candidate_runtime,baseline_runtime,candidate_score,baseline_score,fault_ordering_mode,faults_dropped_per_generated_pattern_mean,extra_drops_per_generated_pattern_mean,max_pattern_extra_drops,adaptive_compaction_enabled,adaptive_shuffle_limit,adaptive_compaction_stopped_early,adaptive_compaction_min_benefit,run_id,run_dir
ordering_default,pcitc.bench,1,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,22.0,0.370183409052667,-1.8499999999999979,-13.619966134138247,-0.03499999999999659,False,5965.0,5943.0,11.733,13.582999999999998,39.0027,39.037699999999994,default,10.699674635733484,9.699674635733484,17505,True,1,True,1.0,20260615-214112_candidate_ordering_default_trial1_pcitc_1695e7aa,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214112_candidate_ordering_default_trial1_pcitc_1695e7aa
ordering_default,pcitc.bench,2,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,35.0,0.5889281507656066,-1.6499999999999986,-12.147537362880062,-0.18500000000000227,False,5978.0,5943.0,11.933,13.582999999999998,38.85269999999999,39.037699999999994,default,10.699674635733484,9.699674635733484,17505,True,1,True,1.0,20260615-214120_candidate_ordering_default_trial2_pcitc_ffcbef2f,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214120_candidate_ordering_default_trial2_pcitc_ffcbef2f
ordering_default,pcitc.bench,3,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,31.0,0.5216220763923943,-1.9159999999999986,-14.105867628653455,-0.11840000000000117,False,5974.0,5943.0,11.667,13.582999999999998,38.91929999999999,39.037699999999994,default,10.699674635733484,9.699674635733484,17505,True,1,True,1.0,20260615-214127_candidate_ordering_default_trial3_pcitc_3c1e04cd,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214127_candidate_ordering_default_trial3_pcitc_3c1e04cd
ordering_default,destc.bench,1,True,False,False,100.0,100.0,0.0,40.666666666666686,11.70825335892515,-10.066333333333331,-43.92645711210344,0.5999666666666741,True,388.0,347.3333333333333,12.85,22.91633333333333,94.83500000000001,94.23503333333333,default,618.8993710691824,617.8993710691824,74190,True,1,True,1.0,20260615-214134_candidate_ordering_default_trial1_destc_bba7c634,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214134_candidate_ordering_default_trial1_destc_bba7c634
ordering_default,destc.bench,2,True,False,False,100.0,100.0,0.0,44.666666666666686,12.859884836852215,-10.29933333333333,-44.94319917380615,0.5832666666666597,True,392.0,347.3333333333333,12.617,22.91633333333333,94.8183,94.23503333333333,default,618.8993710691824,617.8993710691824,74190,True,1,True,1.0,20260615-214142_candidate_ordering_default_trial2_destc_74198581,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214142_candidate_ordering_default_trial2_destc_74198581
ordering_default,destc.bench,3,True,False,False,100.0,100.0,0.0,47.666666666666686,13.723608445297511,-10.23333333333333,-44.655194984654315,0.5466666666666669,True,395.0,347.3333333333333,12.683,22.91633333333333,94.7817,94.23503333333333,default,618.8993710691824,617.8993710691824,74190,True,1,True,1.0,20260615-214149_candidate_ordering_default_trial3_destc_fabe71a0,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214149_candidate_ordering_default_trial3_destc_fabe71a0
ordering_default,DMAtc.bench,1,True,False,False,94.562,94.562,0.0,91.66666666666606,0.8548336959900472,-5.828333333333333,-15.579058039453287,-0.33383333333333454,False,10815.0,10723.333333333334,31.583,37.41133333333333,-16.74630000000001,-16.412466666666674,default,5.857927849008521,4.857927849008521,14685,True,1,True,1.0,20260615-214157_candidate_ordering_default_trial1_DMAtc_8ea3bcc1,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214157_candidate_ordering_default_trial1_DMAtc_8ea3bcc1
ordering_default,DMAtc.bench,2,True,False,False,94.562,94.562,0.0,97.66666666666606,0.9107864470003051,-6.144333333333332,-16.423721866813974,-0.36223333333333585,False,10821.0,10723.333333333334,31.267,37.41133333333333,-16.77470000000001,-16.412466666666674,default,5.857927849008521,4.857927849008521,14685,True,1,True,1.0,20260615-214216_candidate_ordering_default_trial2_DMAtc_e0732e3e,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214216_candidate_ordering_default_trial2_DMAtc_e0732e3e
ordering_default,DMAtc.bench,3,True,False,False,94.562,94.562,0.0,76.66666666666606,0.7149518184644021,-5.711333333333332,-15.266318584386191,-0.19553333333333,False,10800.0,10723.333333333334,31.7,37.41133333333333,-16.608000000000004,-16.412466666666674,default,5.857927849008521,4.857927849008521,14685,True,1,True,1.0,20260615-214235_candidate_ordering_default_trial3_DMAtc_fc28c9a7,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214235_candidate_ordering_default_trial3_DMAtc_fc28c9a7
easy_first,pcitc.bench,1,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,-20.0,-0.3365303718660609,-1.0159999999999982,-7.479938157991595,0.30159999999999343,True,5923.0,5943.0,12.567,13.582999999999998,39.33929999999999,39.037699999999994,easy,9.317073170731707,8.317073170731707,17505,True,1,True,1.0,20260615-214254_candidate_easy_first_trial1_pcitc_13dacbf8,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214254_candidate_easy_first_trial1_pcitc_13dacbf8
easy_first,pcitc.bench,2,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,-16.0,-0.26922429749284876,-0.9159999999999986,-6.743723772362502,0.25159999999999627,True,5927.0,5943.0,12.667,13.582999999999998,39.28929999999999,39.037699999999994,easy,9.317073170731707,8.317073170731707,17505,True,1,True,1.0,20260615-214301_candidate_easy_first_trial2_pcitc_758b16e1,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214301_candidate_easy_first_trial2_pcitc_758b16e1
easy_first,pcitc.bench,3,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,-12.0,-0.20191822311963653,-0.7999999999999989,-5.889715085032755,0.19999999999999574,True,5931.0,5943.0,12.783,13.582999999999998,39.23769999999999,39.037699999999994,easy,9.317073170731707,8.317073170731707,17505,True,1,True,1.0,20260615-214309_candidate_easy_first_trial3_pcitc_13c253a4,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214309_candidate_easy_first_trial3_pcitc_13c253a4
easy_first,destc.bench,1,True,False,False,100.0,100.0,0.0,31.666666666666686,9.117082533589258,-11.19933333333333,-48.87052902587673,0.8032666666666586,True,379.0,347.3333333333333,11.717,22.91633333333333,95.03829999999999,94.23503333333333,easy,603.7116564417178,602.7116564417178,74190,True,1,True,1.0,20260615-214317_candidate_easy_first_trial1_destc_7646a7af,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214317_candidate_easy_first_trial1_destc_7646a7af
easy_first,destc.bench,2,True,False,False,100.0,100.0,0.0,33.666666666666686,9.692898272552789,-11.48333333333333,-50.10981977919678,0.8116666666666674,True,381.0,347.3333333333333,11.433,22.91633333333333,95.0467,94.23503333333333,easy,603.7116564417178,602.7116564417178,74190,True,1,True,1.0,20260615-214324_candidate_easy_first_trial2_destc_38db4a11,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214324_candidate_easy_first_trial2_destc_38db4a11
easy_first,destc.bench,3,True,False,False,100.0,100.0,0.0,35.666666666666686,10.268714011516321,-11.133333333333331,-48.58252483672489,0.7566666666666748,True,383.0,347.3333333333333,11.783,22.91633333333333,94.99170000000001,94.23503333333333,easy,603.7116564417178,602.7116564417178,74190,True,1,True,1.0,20260615-214331_candidate_easy_first_trial3_destc_e79369e3,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214331_candidate_easy_first_trial3_destc_e79369e3
easy_first,DMAtc.bench,1,True,False,False,94.567,94.562,0.0049999999999954525,127.66666666666606,1.1905502020515952,-4.778333333333329,-12.772421904235781,-0.7938333333333389,False,10851.0,10723.333333333334,32.633,37.41133333333333,-17.206300000000013,-16.412466666666674,easy,5.796847911741529,4.796847911741529,14685,True,1,True,1.0,20260615-214338_candidate_easy_first_trial1_DMAtc_aadc07a6,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214338_candidate_easy_first_trial1_DMAtc_aadc07a6
easy_first,DMAtc.bench,2,True,False,False,94.567,94.562,0.0049999999999954525,128.66666666666606,1.1998756605533047,-5.3943333333333285,-14.418981770230044,-0.7422333333333313,False,10852.0,10723.333333333334,32.017,37.41133333333333,-17.154700000000005,-16.412466666666674,easy,5.796847911741529,4.796847911741529,14685,True,1,True,1.0,20260615-214358_candidate_easy_first_trial2_DMAtc_e8d72825,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214358_candidate_easy_first_trial2_DMAtc_e8d72825
easy_first,DMAtc.bench,3,True,False,False,94.567,94.562,0.0049999999999954525,127.66666666666606,1.1905502020515952,-4.961333333333329,-13.26157848780226,-0.775533333333339,False,10851.0,10723.333333333334,32.45,37.41133333333333,-17.188000000000013,-16.412466666666674,easy,5.796847911741529,4.796847911741529,14685,True,1,True,1.0,20260615-214417_candidate_easy_first_trial3_DMAtc_84aea408,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214417_candidate_easy_first_trial3_DMAtc_84aea408
stem_first,pcitc.bench,1,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,-20.0,-0.3365303718660609,-2.365999999999998,-17.41883236398438,0.43659999999999854,True,5923.0,5943.0,11.217,13.582999999999998,39.47429999999999,39.037699999999994,stem,10.875053918044573,9.875053918044573,17583,True,1,True,1.0,20260615-214436_candidate_stem_first_trial1_pcitc_33b4eb79,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214436_candidate_stem_first_trial1_pcitc_33b4eb79
stem_first,pcitc.bench,2,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,-23.0,-0.38700992764597003,-2.182999999999998,-16.071560038283135,0.44829999999999615,True,5920.0,5943.0,11.4,13.582999999999998,39.48599999999999,39.037699999999994,stem,10.875053918044573,9.875053918044573,17583,True,1,True,1.0,20260615-214443_candidate_stem_first_trial2_pcitc_77d2c5ce,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214443_candidate_stem_first_trial2_pcitc_77d2c5ce
stem_first,pcitc.bench,3,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,-26.0,-0.43748948342587923,-2.1499999999999986,-15.828609291025538,0.4750000000000014,True,5917.0,5943.0,11.433,13.582999999999998,39.512699999999995,39.037699999999994,stem,10.875053918044573,9.875053918044573,17583,True,1,True,1.0,20260615-214450_candidate_stem_first_trial3_pcitc_f3fd5d6e,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214450_candidate_stem_first_trial3_pcitc_f3fd5d6e
stem_first,destc.bench,1,True,False,False,100.0,100.0,0.0,46.666666666666686,13.435700575815746,-10.99933333333333,-47.99778905874994,0.6332666666666711,True,394.0,347.3333333333333,11.917,22.91633333333333,94.8683,94.23503333333333,stem,608.6907216494845,607.6907216494845,73418,True,1,True,1.0,20260615-214457_candidate_stem_first_trial1_destc_53c98c75,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214457_candidate_stem_first_trial1_destc_53c98c75
stem_first,destc.bench,2,True,False,False,100.0,100.0,0.0,47.666666666666686,13.723608445297511,-10.79933333333333,-47.12504909162314,0.60326666666667,True,395.0,347.3333333333333,12.117,22.91633333333333,94.8383,94.23503333333333,stem,608.6907216494845,607.6907216494845,73418,True,1,True,1.0,20260615-214504_candidate_stem_first_trial2_destc_4271f2ae,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214504_candidate_stem_first_trial2_destc_4271f2ae
stem_first,destc.bench,3,True,False,False,100.0,100.0,0.0,42.666666666666686,12.284069097888683,-10.899333333333331,-47.56141907518654,0.663266666666658,True,390.0,347.3333333333333,12.017,22.91633333333333,94.89829999999999,94.23503333333333,stem,608.6907216494845,607.6907216494845,73418,True,1,True,1.0,20260615-214512_candidate_stem_first_trial3_destc_7c461d7c,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214512_candidate_stem_first_trial3_destc_7c461d7c
stem_first,DMAtc.bench,1,True,False,False,94.569,94.562,0.007000000000005002,39.66666666666606,0.36990985390114445,-5.728333333333332,-15.311759359908757,0.18316666666667913,True,10763.0,10723.333333333334,31.683,37.41133333333333,-16.229299999999995,-16.412466666666674,stem,5.989009199706912,4.989009199706912,15060,True,1,True,1.0,20260615-214519_candidate_stem_first_trial1_DMAtc_6baaea54,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214519_candidate_stem_first_trial1_DMAtc_6baaea54
stem_first,DMAtc.bench,2,True,False,False,94.569,94.562,0.007000000000005002,35.66666666666606,0.33260801989430583,-5.594333333333331,-14.953579129319097,0.20976666666667398,True,10759.0,10723.333333333334,31.817,37.41133333333333,-16.2027,-16.412466666666674,stem,5.989009199706912,4.989009199706912,15060,True,1,True,1.0,20260615-214538_candidate_stem_first_trial2_DMAtc_3463a9d3,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214538_candidate_stem_first_trial2_DMAtc_3463a9d3
stem_first,DMAtc.bench,3,True,False,False,94.569,94.562,0.007000000000005002,41.66666666666606,0.3885607709045638,-5.4113333333333316,-14.464422545752619,0.13146666666667173,True,10765.0,10723.333333333334,32.0,37.41133333333333,-16.281000000000002,-16.412466666666674,stem,5.989009199706912,4.989009199706912,15060,True,1,True,1.0,20260615-214557_candidate_stem_first_trial3_DMAtc_89ce851c,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214557_candidate_stem_first_trial3_DMAtc_89ce851c
