candidate,benchmark,trial_index,success,timed_out,coverage_below_baseline,candidate_fault_coverage,baseline_fault_coverage,coverage_delta,pattern_delta,pattern_delta_pct,runtime_delta,runtime_delta_pct,score_delta,wins_benchmark,candidate_patterns,baseline_patterns,candidate_runtime,baseline_runtime,candidate_score,baseline_score,fault_ordering_mode,faults_dropped_per_generated_pattern_mean,extra_drops_per_generated_pattern_mean,max_pattern_extra_drops,adaptive_compaction_enabled,adaptive_shuffle_limit,adaptive_compaction_stopped_early,adaptive_compaction_min_benefit,run_id,run_dir
adaptive_c1_ordering_default,pcitc.bench,1,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,1.0,0.016826518593303048,-0.6159999999999979,-4.535080615475211,0.051600000000000534,True,5944.0,5943.0,12.967,13.582999999999998,39.089299999999994,39.037699999999994,default,10.699674635733484,9.699674635733484,17505,True,1,False,1.0,20260615-214617_candidate_adaptive_c1_ordering_default_trial1_pcitc_d4d7b4d9,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214617_candidate_adaptive_c1_ordering_default_trial1_pcitc_d4d7b4d9
adaptive_c1_ordering_default,pcitc.bench,2,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,2.0,0.033653037186606095,-0.565999999999999,-4.166973422660671,0.036599999999999966,True,5945.0,5943.0,13.017,13.582999999999998,39.074299999999994,39.037699999999994,default,10.699674635733484,9.699674635733484,17505,True,1,False,1.0,20260615-214624_candidate_adaptive_c1_ordering_default_trial2_pcitc_d2b0d559,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214624_candidate_adaptive_c1_ordering_default_trial2_pcitc_d2b0d559
adaptive_c1_ordering_default,pcitc.bench,3,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,1.0,0.016826518593303048,-0.2829999999999977,-2.083486711330323,0.018300000000003536,True,5944.0,5943.0,13.3,13.582999999999998,39.056,39.037699999999994,default,10.699674635733484,9.699674635733484,17505,True,1,False,1.0,20260615-214632_candidate_adaptive_c1_ordering_default_trial3_pcitc_0b2b817e,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214632_candidate_adaptive_c1_ordering_default_trial3_pcitc_0b2b817e
adaptive_c1_ordering_default,destc.bench,1,True,False,False,100.0,100.0,0.0,2.6666666666666856,0.7677543186180478,-2.833333333333332,-12.363816200962919,0.2566666666666606,True,350.0,347.3333333333333,20.083,22.91633333333333,94.4917,94.23503333333333,default,618.8993710691824,617.8993710691824,74190,True,1,False,1.0,20260615-214640_candidate_adaptive_c1_ordering_default_trial1_destc_034bc459,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214640_candidate_adaptive_c1_ordering_default_trial1_destc_034bc459
adaptive_c1_ordering_default,destc.bench,2,True,False,False,100.0,100.0,0.0,13.666666666666686,3.934740882917472,-6.033333333333331,-26.32765567499163,0.46666666666666856,True,361.0,347.3333333333333,16.883,22.91633333333333,94.7017,94.23503333333333,default,618.8993710691824,617.8993710691824,74190,True,1,False,1.0,20260615-214652_candidate_adaptive_c1_ordering_default_trial2_destc_7e306b95,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214652_candidate_adaptive_c1_ordering_default_trial2_destc_7e306b95
adaptive_c1_ordering_default,destc.bench,3,True,False,False,100.0,100.0,0.0,14.666666666666686,4.2226487523992375,-6.86633333333333,-29.962617638074722,0.5399666666666576,True,362.0,347.3333333333333,16.05,22.91633333333333,94.77499999999999,94.23503333333333,default,618.8993710691824,617.8993710691824,74190,True,1,False,1.0,20260615-214703_candidate_adaptive_c1_ordering_default_trial3_destc_57ff4dc3,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214703_candidate_adaptive_c1_ordering_default_trial3_destc_57ff4dc3
adaptive_c1_ordering_default,DMAtc.bench,1,True,False,False,94.562,94.562,0.0,0.6666666666660603,0.006216972334467457,-1.1943333333333328,-3.192437229360086,0.11276666666666202,True,10724.0,10723.333333333334,36.217,37.41133333333333,-16.299700000000012,-16.412466666666674,default,5.857927849008521,4.857927849008521,14685,True,1,False,1.0,20260615-214712_candidate_adaptive_c1_ordering_default_trial1_DMAtc_b0e6ff1c,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214712_candidate_adaptive_c1_ordering_default_trial1_DMAtc_b0e6ff1c
adaptive_c1_ordering_default,DMAtc.bench,2,True,False,False,94.562,94.562,0.0,-1.3333333333339397,-0.012433944668951877,0.5886666666666684,1.5734982269187638,-0.045533333333327874,False,10722.0,10723.333333333334,38.0,37.41133333333333,-16.458000000000002,-16.412466666666674,default,5.857927849008521,4.857927849008521,14685,True,1,False,1.0,20260615-214734_candidate_adaptive_c1_ordering_default_trial2_DMAtc_fb447076,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214734_candidate_adaptive_c1_ordering_default_trial2_DMAtc_fb447076
adaptive_c1_ordering_default,DMAtc.bench,3,True,False,False,94.562,94.562,0.0,-0.33333333333393966,-0.00310848616724221,-1.1443333333333285,-3.058787889587813,0.11776666666666813,True,10723.0,10723.333333333334,36.267,37.41133333333333,-16.294700000000006,-16.412466666666674,default,5.857927849008521,4.857927849008521,14685,True,1,False,1.0,20260615-214757_candidate_adaptive_c1_ordering_default_trial3_DMAtc_a971e295,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214757_candidate_adaptive_c1_ordering_default_trial3_DMAtc_a971e295
adaptive_c1_easy_first,pcitc.bench,1,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,-49.0,-0.8244994110718492,0.9670000000000023,7.119193109033368,0.39330000000000354,True,5894.0,5943.0,14.55,13.582999999999998,39.431,39.037699999999994,easy,9.317073170731707,8.317073170731707,17505,True,1,False,1.0,20260615-214819_candidate_adaptive_c1_easy_first_trial1_pcitc_49e0d46a,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214819_candidate_adaptive_c1_easy_first_trial1_pcitc_49e0d46a
adaptive_c1_easy_first,pcitc.bench,2,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,-47.0,-0.7908463738852431,0.6000000000000014,4.417286313774582,0.4099999999999966,True,5896.0,5943.0,14.183,13.582999999999998,39.44769999999999,39.037699999999994,easy,9.317073170731707,8.317073170731707,17505,True,1,False,1.0,20260615-214828_candidate_adaptive_c1_easy_first_trial2_pcitc_ace17456,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214828_candidate_adaptive_c1_easy_first_trial2_pcitc_ace17456
adaptive_c1_easy_first,pcitc.bench,3,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,-49.0,-0.8244994110718492,1.1000000000000014,8.098358241920058,0.38000000000000256,True,5894.0,5943.0,14.683,13.582999999999998,39.417699999999996,39.037699999999994,easy,9.317073170731707,8.317073170731707,17505,True,1,False,1.0,20260615-214837_candidate_adaptive_c1_easy_first_trial3_pcitc_7809f5e3,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214837_candidate_adaptive_c1_easy_first_trial3_pcitc_7809f5e3
adaptive_c1_easy_first,destc.bench,1,True,False,False,100.0,100.0,0.0,-7.333333333333314,-2.1113243761996108,-2.6663333333333306,-11.635078328412039,0.33996666666665476,True,340.0,347.3333333333333,20.25,22.91633333333333,94.57499999999999,94.23503333333333,easy,603.7116564417178,602.7116564417178,74190,True,1,False,1.0,20260615-214845_candidate_adaptive_c1_easy_first_trial1_destc_8cde5d4d,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214845_candidate_adaptive_c1_easy_first_trial1_destc_8cde5d4d
adaptive_c1_easy_first,destc.bench,2,True,False,False,100.0,100.0,0.0,7.666666666666686,2.2072936660268767,-6.033333333333331,-26.32765567499163,0.5266666666666708,True,355.0,347.3333333333333,16.883,22.91633333333333,94.7617,94.23503333333333,easy,603.7116564417178,602.7116564417178,74190,True,1,False,1.0,20260615-214858_candidate_adaptive_c1_easy_first_trial2_destc_8c61743b,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214858_candidate_adaptive_c1_easy_first_trial2_destc_8c61743b
adaptive_c1_easy_first,destc.bench,3,True,False,False,100.0,100.0,0.0,1.6666666666666856,0.4798464491362819,-4.749333333333329,-20.7246650860376,0.4582666666666739,True,349.0,347.3333333333333,18.167,22.91633333333333,94.69330000000001,94.23503333333333,easy,603.7116564417178,602.7116564417178,74190,True,1,False,1.0,20260615-214908_candidate_adaptive_c1_easy_first_trial3_destc_3c91cfcd,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214908_candidate_adaptive_c1_easy_first_trial3_destc_3c91cfcd
adaptive_c1_easy_first,DMAtc.bench,1,True,False,False,94.567,94.562,0.0049999999999954525,79.66666666666606,0.7429281939695311,-2.2943333333333342,-6.132722704349844,-0.5622333333333351,False,10803.0,10723.333333333334,35.117,37.41133333333333,-16.97470000000001,-16.412466666666674,easy,5.796847911741529,4.796847911741529,14685,True,1,False,1.0,20260615-214919_candidate_adaptive_c1_easy_first_trial1_DMAtc_48c87f5f,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214919_candidate_adaptive_c1_easy_first_trial1_DMAtc_48c87f5f
adaptive_c1_easy_first,DMAtc.bench,2,True,False,False,94.567,94.562,0.0049999999999954525,75.66666666666606,0.7056263599626924,-0.6943333333333328,-1.8559438316374706,-0.6822333333333432,False,10799.0,10723.333333333334,36.717,37.41133333333333,-17.094700000000017,-16.412466666666674,easy,5.796847911741529,4.796847911741529,14685,True,1,False,1.0,20260615-214940_candidate_adaptive_c1_easy_first_trial2_DMAtc_8db7c10f,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-214940_candidate_adaptive_c1_easy_first_trial2_DMAtc_8db7c10f
adaptive_c1_easy_first,DMAtc.bench,3,True,False,False,94.567,94.562,0.0049999999999954525,76.66666666666606,0.7149518184644021,0.9556666666666658,2.5544843808471565,-0.8572333333333333,False,10800.0,10723.333333333334,38.367,37.41133333333333,-17.269700000000007,-16.412466666666674,easy,5.796847911741529,4.796847911741529,14685,True,1,False,1.0,20260615-215002_candidate_adaptive_c1_easy_first_trial3_DMAtc_e486f827,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215002_candidate_adaptive_c1_easy_first_trial3_DMAtc_e486f827
adaptive_c1_stem_first,pcitc.bench,1,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,-32.0,-0.5384485949856975,-0.9999999999999982,-7.36214385629094,0.4200000000000017,True,5911.0,5943.0,12.583,13.582999999999998,39.457699999999996,39.037699999999994,stem,10.875053918044573,9.875053918044573,17583,True,1,False,1.0,20260615-215025_candidate_adaptive_c1_stem_first_trial1_pcitc_439df563,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215025_candidate_adaptive_c1_stem_first_trial1_pcitc_439df563
adaptive_c1_stem_first,pcitc.bench,2,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,-33.0,-0.5552751135790005,-1.065999999999999,-7.848045350806148,0.43659999999999854,True,5910.0,5943.0,12.517,13.582999999999998,39.47429999999999,39.037699999999994,stem,10.875053918044573,9.875053918044573,17583,True,1,False,1.0,20260615-215033_candidate_adaptive_c1_stem_first_trial2_pcitc_3ae4e76c,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215033_candidate_adaptive_c1_stem_first_trial2_pcitc_3ae4e76c
adaptive_c1_stem_first,pcitc.bench,3,True,False,False,99.826,99.82599999999998,1.4210854715202004e-14,-34.0,-0.5721016321723035,-1.3499999999999979,-9.93889420599277,0.4749999999999943,True,5909.0,5943.0,12.233,13.582999999999998,39.51269999999999,39.037699999999994,stem,10.875053918044573,9.875053918044573,17583,True,1,False,1.0,20260615-215041_candidate_adaptive_c1_stem_first_trial3_pcitc_174f5f2a,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215041_candidate_adaptive_c1_stem_first_trial3_pcitc_174f5f2a
adaptive_c1_stem_first,destc.bench,1,True,False,False,100.0,100.0,0.0,21.666666666666686,6.238003838771599,-6.766333333333332,-29.526247654511334,0.4599666666666735,True,369.0,347.3333333333333,16.15,22.91633333333333,94.69500000000001,94.23503333333333,stem,608.6907216494845,607.6907216494845,73418,True,1,False,1.0,20260615-215048_candidate_adaptive_c1_stem_first_trial1_destc_a81dd54e,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215048_candidate_adaptive_c1_stem_first_trial1_destc_a81dd54e
adaptive_c1_stem_first,destc.bench,2,True,False,False,100.0,100.0,0.0,10.666666666666686,3.0710172744721747,-4.033333333333331,-17.600256003723686,0.29666666666666686,True,358.0,347.3333333333333,18.883,22.91633333333333,94.5317,94.23503333333333,stem,608.6907216494845,607.6907216494845,73418,True,1,False,1.0,20260615-215058_candidate_adaptive_c1_stem_first_trial2_destc_f5f79c89,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215058_candidate_adaptive_c1_stem_first_trial2_destc_f5f79c89
adaptive_c1_stem_first,destc.bench,3,True,False,False,100.0,100.0,0.0,3.6666666666666856,1.0556621880998136,-2.949333333333332,-12.87000538189646,0.2582666666666569,True,351.0,347.3333333333333,19.967,22.91633333333333,94.49329999999999,94.23503333333333,stem,608.6907216494845,607.6907216494845,73418,True,1,False,1.0,20260615-215109_candidate_adaptive_c1_stem_first_trial3_destc_7a9f65c4,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215109_candidate_adaptive_c1_stem_first_trial3_destc_7a9f65c4
adaptive_c1_stem_first,DMAtc.bench,1,True,False,False,94.569,94.562,0.007000000000005002,-9.33333333333394,-0.08703761268262922,-1.761333333333333,-4.708020742377532,0.27646666666667485,True,10714.0,10723.333333333334,35.65,37.41133333333333,-16.136,-16.412466666666674,stem,5.989009199706912,4.989009199706912,15060,True,1,False,1.0,20260615-215121_candidate_adaptive_c1_stem_first_trial1_DMAtc_fa103223,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215121_candidate_adaptive_c1_stem_first_trial1_DMAtc_fa103223
adaptive_c1_stem_first,DMAtc.bench,2,True,False,False,94.569,94.562,0.007000000000005002,-10.33333333333394,-0.09636307118433887,-1.511333333333333,-4.039774043516224,0.2614666666666814,True,10713.0,10723.333333333334,35.9,37.41133333333333,-16.150999999999993,-16.412466666666674,stem,5.989009199706912,4.989009199706912,15060,True,1,False,1.0,20260615-215143_candidate_adaptive_c1_stem_first_trial2_DMAtc_6b793b5a,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215143_candidate_adaptive_c1_stem_first_trial2_DMAtc_6b793b5a
adaptive_c1_stem_first,DMAtc.bench,3,True,False,False,94.569,94.562,0.007000000000005002,-11.33333333333394,-0.10568852968604854,-0.5443333333333342,-1.4549958123206896,0.1747666666666703,True,10712.0,10723.333333333334,36.867,37.41133333333333,-16.237700000000004,-16.412466666666674,stem,5.989009199706912,4.989009199706912,15060,True,1,False,1.0,20260615-215204_candidate_adaptive_c1_stem_first_trial3_DMAtc_646fddeb,/Users/huilingzhen/Desktop/0002-personal-projects/agent/atpg-based/Atalanta-Agent/results/runs/20260615-215204_candidate_adaptive_c1_stem_first_trial3_DMAtc_646fddeb
